Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
fiftyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,1,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.019020909E7,13024.0,3256.0,2650.0,606.0,0.0,81.38820638820638,18.611793611793612,0.0,0.4662133354686934,0.18611793611793612,0.43141388030282024,52.10610488027804,102.08165179504353,2548.9992761432854,650844.0,-648295.0007238567,0.782862185547692,199.89066339066338,-199.1078012051157,1042.8999121930415,0.3203009558332437,40.914092128381505,0.8891112890312249,2221.0,0.4340369393139842,329.0,0.5659630606860159,429.0,0.11088871096877502,277.0,0.8709803921568627,0.8891112890312249,0.8799524564183835,0.46670315441679155,0.7275371748586204,0.8594722092652202,0.8138820638820639,0.3588077141648231,0.6411922858351771,0.18611793611793612,0.8096765212895857,0.8138820638820639,0.8115353013056371,0.46670315441679155,0.7275371748586204,0.7629712546689775,0.7330090150944377,0.8138820638820639,100.529,11.618,100.109375,11.5625,100109.375,11562.5,3737596.0,1213858.0,305434.0,81.38820638820638,50.0,?
fiftyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,2,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090902E7,13024.0,3256.0,2646.0,610.0,0.0,81.26535626535626,18.734643734643736,0.0,0.46570799554953946,0.18734643734643736,0.4328353466925239,52.450039565956445,102.4180008177737,2548.9992761432854,655140.0,-652591.0007238567,0.782862185547692,201.21007371007371,-200.42721152452603,1032.9586622659835,0.3172477463961866,40.52408613582982,0.8859087269815853,2213.0,0.4287598944591029,325.0,0.5712401055408971,433.0,0.11409127301841474,285.0,0.871946414499606,0.8859087269815853,0.8788721207307386,0.4659940847113804,0.7285744162612412,0.8599956505962162,0.8126535626535627,0.3555047301310803,0.6444952698689197,0.18734643734643736,0.8093503397094933,0.8126535626535627,0.8108590217842625,0.4659940847113804,0.7285744162612412,0.7632236472809407,0.7327964939697054,0.8126535626535627,122.775,11.518,122.40625,11.5,122406.25,11500.0,3737596.0,1213858.0,305434.0,81.26535626535626,50.0,?
fiftyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,3,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090905E7,13024.0,3256.0,2621.0,635.0,0.0,80.497542997543,19.502457002457003,0.0,0.4393495504622282,0.19502457002457002,0.44161586251466334,54.59963135144646,104.49565663660678,2548.9992761432854,681990.0,-679441.0007238567,0.782862185547692,209.4563882063882,-208.6735260208405,970.8258502218226,0.2981651874145647,38.08654868237986,0.8843074459567654,2209.0,0.45646437994722955,346.0,0.5435356200527705,412.0,0.11569255404323459,289.0,0.8645792563600783,0.8843074459567654,0.8743320799525035,0.4399069835179184,0.7139215330047679,0.8533130877781941,0.8049754299754299,0.37713236396589417,0.6228676360341059,0.19502457002457002,0.8001288991567068,0.8049754299754299,0.8022658144519939,0.4399069835179184,0.7139215330047679,0.7537686547108323,0.7195512353155251,0.8049754299754299,122.605,11.509,122.234375,11.46875,122234.375,11468.75,3737596.0,1213858.0,305434.0,80.497542997543,50.0,?
fiftyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,4,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090906E7,13024.0,3256.0,2632.0,624.0,0.0,80.83538083538083,19.164619164619165,0.0,0.44671209718179744,0.19164619164619165,0.43777413313967245,53.65381096583085,103.58662218441592,2548.9992761432854,670176.0,-667627.0007238567,0.782862185547692,205.82800982800984,-205.04514764246215,998.1642875212445,0.3065615133664756,39.159065161897495,0.888310648518815,2219.0,0.4551451187335092,345.0,0.5448548812664907,413.0,0.11168935148118495,279.0,0.8654446177847114,0.888310648518815,0.876728565784275,0.44747899235863065,0.7165827648926529,0.8544716303694156,0.8083538083538083,0.3751882785685025,0.6248117214314974,0.19164619164619165,0.8029087311537512,0.8083538083538083,0.805241578015594,0.4474789923586306,0.7165827648926529,0.755919369148892,0.723191869099034,0.8083538083538083,100.449,11.583,100.140625,11.546875,100140.625,11546.875,3737596.0,1213858.0,305434.0,80.83538083538083,50.0,?
fiftyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,5,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090909E7,13024.0,3256.0,2626.0,630.0,0.0,80.65110565110565,19.348894348894348,0.0,0.4349386671221064,0.1934889434889435,0.4398737813156673,54.18838459795662,104.13129214989817,2547.279109115368,676620.0,-674072.7208908846,0.7823338787209362,207.80712530712532,-207.02479142840437,981.7410157037197,0.3015175109655159,38.54077129555951,0.8915566226490597,2228.0,0.47424042272126815,359.0,0.5257595772787318,398.0,0.10844337735094038,271.0,0.8612292230382682,0.8915566226490597,0.8761305544632323,0.43629982483106544,0.7086580999638957,0.8510655756496303,0.8065110565110565,0.389194856583265,0.610805143416735,0.1934889434889435,0.7993134501517222,0.8065110565110565,0.8022147621072755,0.43629982483106544,0.7086580999638956,0.751552655992136,0.7171676615233412,0.8065110565110565,147.876,11.501,147.3125,11.5,147312.5,11500.0,3737596.0,1213858.0,305434.0,80.65110565110565,50.0,?
sixtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,1,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090912E7,15628.0,3908.0,3132.0,776.0,0.0,80.14329580348004,19.85670419651996,0.0,0.4162599078291339,0.1985670419651996,0.44560861971600096,55.281684138600845,105.15144924607435,3071.7830333038123,833424.0,-830352.2169666962,0.7860243176314771,213.26100307062435,-212.47497875299288,1149.5445947328176,0.2941516363185306,37.42271450390952,0.8936810431293881,2673.0,0.4994547437295529,458.0,0.5005452562704471,459.0,0.10631895687061184,318.0,0.8537208559565634,0.8936810431293881,0.8732440378961125,0.41858766318473944,0.6971131496999177,0.8443256906401705,0.8014329580348004,0.40720665863496514,0.5927933413650348,0.1985670419651996,0.7920117151660142,0.8014329580348004,0.7954981580462623,0.4185876631847394,0.6971131496999177,0.7430893370180174,0.707578335358918,0.8014329580348004,177.12,16.447,176.625,16.421875,176625.0,16421.875,4482340.0,1456030.0,366070.0,80.14329580348004,50.0,?
sixtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,2,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090915E7,15629.0,3907.0,3149.0,758.0,0.0,80.59892500639877,19.401074993601227,0.0,0.4435315821258535,0.19401074993601228,0.4404665139780915,54.009603967942525,103.92883139346733,3071.3971918366256,814092.0,-811020.6028081634,0.7861267447751793,208.3675454312772,-207.58141868650202,1193.6982474060683,0.3055280899426845,38.8649911701021,0.8862876254180602,2650.0,0.4558342420937841,418.0,0.5441657579062159,499.0,0.11371237458193979,340.0,0.863754889178618,0.8862876254180602,0.8748761967646087,0.4442605292283545,0.715226691662138,0.8525585612013837,0.8059892500639877,0.3755358667397116,0.6244641332602884,0.19401074993601228,0.8006189045920673,0.8059892500639877,0.8029293515203381,0.4442605292283545,0.715226691662138,0.7535297344360513,0.7216066633025777,0.8059892500639877,147.353,17.075,146.921875,17.046875,146921.875,17046.875,4482626.0,1456123.0,365977.0,80.59892500639877,50.0,?
sixtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,3,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090918E7,15629.0,3907.0,3163.0,744.0,0.0,80.9572562068083,19.042743793191708,0.0,0.4576122165664044,0.19042743793191708,0.43637992384150426,53.012065108376305,102.96459342349372,3071.3971918366256,799056.0,-795984.6028081634,0.7861267447751793,204.51906833887892,-203.73294159410375,1228.3787028441202,0.3144045822483031,39.99413381339903,0.88561872909699,2648.0,0.43838604143947657,402.0,0.5616139585605234,515.0,0.11438127090301003,342.0,0.8681967213114754,0.88561872909699,0.87682119205298,0.45805061377629436,0.7236163438287567,0.8564264701769397,0.8095725620680829,0.36233987441056953,0.6376601255894304,0.19042743793191708,0.8054681868585105,0.8095725620680829,0.8072980875477367,0.45805061377629436,0.7236163438287567,0.7587786232403412,0.728714992869782,0.8095725620680829,180.115,16.714,179.640625,16.671875,179640.625,16671.875,4482626.0,1456123.0,365977.0,80.9572562068083,50.0,?
sixtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,4,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090922E7,15629.0,3907.0,3170.0,737.0,0.0,81.13642180701305,18.863578192986946,0.0,0.45576843585867044,0.18863578192986946,0.43432220980496666,52.513295678593195,102.4790722581551,3071.3971918366256,791538.0,-788466.6028081634,0.7861267447751793,202.5948297926798,-201.80870304790463,1245.7189305631223,0.3188428284011063,40.55870513504672,0.8923076923076924,2668.0,0.4525627044711014,415.0,0.5474372955288986,502.0,0.1076923076923077,322.0,0.8653908530651963,0.8923076923076924,0.8786431747077228,0.4568470153056332,0.7198724939182954,0.8546110911369804,0.8113642180701305,0.3716192302335396,0.6283807697664604,0.18863578192986946,0.8052665517418041,0.8113642180701305,0.807770339283631,0.4568470153056332,0.7198724939182954,0.7572358940717349,0.7276616218168137,0.8113642180701305,187.001,17.028,186.46875,17.0,186468.75,17000.0,4482626.0,1456123.0,365977.0,81.13642180701305,50.0,?
sixtyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,5,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090924E7,15629.0,3907.0,3155.0,752.0,0.0,80.75249552086,19.247504479140005,0.0,0.4547237562293391,0.19247504479140004,0.43871977934827605,53.59728397539398,103.55583888388993,3069.6921658046786,807648.0,-804578.3078341953,0.7856903419003528,206.71819810596367,-205.9325077640633,1207.061317172457,0.30894837910736034,39.32190108893352,0.8816449348044132,2637.0,0.4344978165938865,398.0,0.5655021834061136,518.0,0.11835506519558676,354.0,0.8688632619439868,0.8816449348044132,0.8752074344507135,0.4549553634944159,0.7235735591052634,0.8566354974626779,0.8075249552085999,0.3603778369980732,0.6396221630019269,0.19247504479140004,0.8044299030338786,0.8075249552085999,0.8058593908424629,0.4549553634944159,0.7235735591052634,0.7584385140206502,0.7273128894848646,0.8075249552085999,141.843,16.627,141.46875,16.625,141468.75,16625.0,4482626.0,1456123.0,365977.0,80.75249552086,50.0,?
seventyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,1,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090929E7,18233.0,4559.0,3659.0,900.0,0.0,80.2588286905023,19.741171309497698,0.0,0.44077466971345963,0.19741171309497696,0.44431037923390554,54.59602814768427,104.50015946620425,3600.866684770534,966600.0,-962999.1333152294,0.7898369565190906,212.02017986400526,-211.23034290748618,1380.1652510294844,0.30273420728876604,38.32869616825139,0.8812877263581489,3066.0,0.45092592592592595,487.0,0.549074074074074,593.0,0.11871227364185111,413.0,0.8629327329017732,0.8812877263581489,0.8720136518771331,0.44124135922413127,0.7151809002161115,0.8510820678548335,0.802588286905023,0.3722264864728001,0.6277735135271999,0.19741171309497696,0.7981494310364748,0.802588286905023,0.8001254503719759,0.44124135922413127,0.7151809002161115,0.7514440906033133,0.7202829524965723,0.802588286905023,267.924,23.777,267.171875,23.75,267171.875,23750.0,5373384.0,1698328.0,426646.0,80.2588286905023,50.0,?
seventyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,2,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090933E7,18233.0,4559.0,3657.0,902.0,0.0,80.21495942092564,19.78504057907436,0.0,0.42292775107276154,0.1978504057907436,0.4448037834717052,54.71735265467913,104.61620631980301,3600.866684770534,968748.0,-965147.1333152294,0.7898369565190906,212.4913358192586,-211.70149886273953,1375.2303589544854,0.30165175673491673,38.191648826402535,0.8936475998850244,3109.0,0.4925925925925926,532.0,0.5074074074074074,548.0,0.10635240011497557,370.0,0.8538862949739082,0.8936475998850244,0.8733146067415731,0.42521772056270707,0.700527503646216,0.844231586794973,0.8021495942092565,0.4010945869168246,0.5989054130831755,0.1978504057907436,0.7930195881919648,0.8021495942092565,0.7963794580579876,0.425217720562707,0.700527503646216,0.7436362948902293,0.7109315776450609,0.8021495942092565,199.556,23.294,199.078125,23.25,199078.125,23250.0,5373384.0,1698328.0,426646.0,80.21495942092564,50.0,?
seventyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,3,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090937E7,18234.0,4558.0,3686.0,872.0,0.0,80.86880210618692,19.131197893813077,0.0,0.45204684747878815,0.19131197893813076,0.43739224837453483,52.90609016218095,102.86526193373982,3600.476507372995,936528.0,-932927.523492627,0.7899246396167168,205.46906537955243,-204.67914073993572,1448.815998194163,0.3178622198758585,40.23956260309718,0.8901667625071881,3096.0,0.4537037037037037,490.0,0.5462962962962963,590.0,0.10983323749281196,382.0,0.8633575013943112,0.8901667625071881,0.8765571913929785,0.4530914671955877,0.7182315294017422,0.852340839923531,0.8086880210618692,0.3722249622583849,0.627775037741615,0.19131197893813076,0.8026136343582646,0.8086880210618692,0.8051159594654951,0.4530914671955876,0.7182315294017422,0.7544257497720351,0.7258029621682242,0.8086880210618692,211.998,23.84,211.578125,23.78125,211578.125,23781.25,5373678.0,1698421.0,426553.0,80.86880210618692,50.0,?
seventyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,4,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090941E7,18234.0,4558.0,3695.0,863.0,0.0,81.06625713032031,18.933742869679683,0.0,0.4578815511913488,0.18933742869679684,0.43512920919744846,52.360041066470366,102.33304372781045,3600.476507372995,926862.0,-923261.523492627,0.7899246396167168,203.3483984203598,-202.55847378074307,1471.0235034494453,0.3227344237493298,40.856356108340336,0.8913168487636572,3100.0,0.44907407407407407,485.0,0.5509259259259259,595.0,0.10868315123634273,378.0,0.8647140864714087,0.8913168487636572,0.8778139600736231,0.4589193952661233,0.7211213873447916,0.8536653447712652,0.8106625713032032,0.36841979661361995,0.6315802033863801,0.18933742869679684,0.804718571176792,0.8106625713032032,0.8071627181135125,0.4589193952661233,0.7211213873447916,0.7564317275172013,0.7287267559744638,0.8106625713032032,202.208,23.588,201.71875,23.546875,201718.75,23546.875,5373678.0,1698421.0,426553.0,81.06625713032031,50.0,?
seventyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,5,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090946E7,18234.0,4558.0,3677.0,881.0,0.0,80.67134708205353,19.328652917946467,0.0,0.4399105887301966,0.19328652917946468,0.4396436388479477,53.45213925789153,103.3947406147713,3600.476507372995,946194.0,-942593.523492627,0.7899246396167168,207.58973233874505,-206.79980769912834,1426.6084929388717,0.3129900160023852,39.62276909785377,0.8939045428407131,3109.0,0.4740740740740741,512.0,0.5259259259259259,568.0,0.10609545715928695,369.0,0.8586025959679646,0.8939045428407131,0.8758980138047612,0.4417398329364805,0.7099152343833195,0.8484653209252835,0.8067134708205353,0.38688300205389636,0.6131169979461036,0.19328652917946468,0.7987944261075338,0.8067134708205353,0.8018084685167453,0.4417398329364805,0.7099152343833195,0.7495819778016659,0.7195553529608834,0.8067134708205353,323.753,23.799,322.90625,23.734375,322906.25,23734.375,5373678.0,1698421.0,426553.0,80.67134708205353,50.0,?
eightyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,1,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902090953E7,20838.0,5210.0,4168.0,1042.0,0.0,80.0,20.0,0.0,0.4313548490626001,0.2,0.4472135954999579,54.915560858802074,104.81113729836912,4136.497421903609,1119108.0,-1114971.5025780965,0.7939534399047234,214.8,-214.00604656009529,1576.388938263809,0.3025698537934374,38.109269207240494,0.8841786525359576,3504.0,0.46752205292702487,583.0,0.5324779470729751,664.0,0.11582134746404239,459.0,0.8573525813555175,0.8841786525359576,0.8705590062111801,0.4323458863283168,0.7083282998044663,0.8461526581925668,0.8,0.3833434003910673,0.6166565996089327,0.2,0.7936672127443596,0.8,0.796308305160259,0.4323458863283167,0.7083282998044663,0.745767379019317,0.715448279476898,0.8,348.489,31.678,347.484375,31.625,347484.375,31625.0,6306096.0,1940623.0,487219.0,80.0,50.0,?
eightyPercent-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6,1,2,weka.classifiers.functions.SMO,'-C 0.75 -L 0.1 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\"',-6585883636378691736,2.01902091E7,20838.0,5210.0,4225.0,985.0,0.0,81.09404990403071,18.90595009596929,0.0,0.4665694988163773,0.1890595009596929,0.4348097296055976,51.90085352700033,101.87612969942649,4138.164555453949,1057890.0,-1053751.835444546,0.7942734271504701,203.04990403071017,-202.2556306035597,1717.9053011739963,0.329732303488291,41.51370198437034,0.8881877839475013,3519.0,0.4342948717948718,542.0,0.5657051282051282,706.0,0.11181221605249873,443.0,0.8665353361241074,0.8881877839475013,0.8772279695874362,0.46724151149640514,0.7269464560763147,0.8546748906912223,0.8109404990403071,0.3570475868876776,0.6429524131123223,0.1890595009596929,0.8061503433646795,0.8109404990403071,0.8082027186547561,0.4672415114964051,0.7269464560763147,0.7581289959980431,0.7331488200043981,0.8109404990403071,427.744,32.275,426.46875,32.203125,426468.75,32203.125,6306096.0,1940623.0,487219.0,81.09404990403071,50.0,?
