Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureMaxDepth
60Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902091513E7,481.0,53.0,53.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0017652096052406946,0.00212244217468892,0.3644455253210467,0.43069798818315597,51.900455610125604,0.13514555480884766,51.76531005531675,0.9792538794363321,0.002549916128468824,0.9767039633078632,51.765310055316775,0.9767039633078637,99.73960622653482,1.0,22.0,0.0,0.0,1.0,31.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.923,0.0,1.921875,0.0,1921.875,0.0,32062.0,47039.0,7235.0,100.0,50.0,?,?,?,?,?
60Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902091513E7,481.0,53.0,53.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0015126947114593526,0.0016740344246377672,0.3123112502512138,0.33970454763815117,51.900455610125604,0.11577223354256932,51.78468337658303,0.9792538794363321,0.0021843817649541382,0.977069497671378,51.78468337658305,0.9770694976713783,99.77693407084472,1.0,22.0,0.0,0.0,1.0,31.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.939,0.0,1.9375,0.0,1937.5,0.0,32062.0,47039.0,7235.0,100.0,50.0,?,?,?,?,?
60Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902091513E7,481.0,53.0,53.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0018685053155958157,0.002201471375714363,0.38577197817515385,0.44673504129833413,51.900455610125604,0.14305695120490636,51.7573986589207,0.9792538794363321,0.0026991877585831386,0.976554691677749,51.757398658920714,0.9765546916777493,99.72436282201542,1.0,22.0,0.0,0.0,1.0,31.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.919,0.0,1.921875,0.0,1921.875,0.0,32062.0,47039.0,7235.0,100.0,50.0,?,?,?,?,?
60Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902091513E7,481.0,53.0,53.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0017762631276969998,0.0020168320006338273,0.36672763776042855,0.40926697345887114,51.900455610125604,0.13597393590045392,51.76448167422515,0.9792538794363321,0.002565545960385923,0.9766883334759463,51.764481674225166,0.9766883334759465,99.73801013054323,1.0,22.0,0.0,0.0,1.0,31.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.944,0.0,1.953125,0.0,1953.125,0.0,32062.0,47039.0,7235.0,100.0,50.0,?,?,?,?,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,1,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,2.01902091513E7,560.0,63.0,63.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.61665898409516,0.0,61.61665898409516,0.9780422060967485,0.0,0.9780422060967485,61.61665898409516,0.9780422060967485,100.0,1.0,26.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,5550.0,54386.0,8165.0,100.0,50.0,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,2,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,2.01902091513E7,560.0,63.0,63.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.61665898409516,0.0,61.61665898409516,0.9780422060967485,0.0,0.9780422060967485,61.61665898409516,0.9780422060967485,100.0,1.0,26.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,5550.0,54386.0,8165.0,100.0,50.0,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,3,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,2.01902091513E7,560.0,63.0,63.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.61665898409516,0.0,61.61665898409516,0.9780422060967485,0.0,0.9780422060967485,61.61665898409516,0.9780422060967485,100.0,1.0,26.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,5550.0,54386.0,8165.0,100.0,50.0,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,4,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.31629542501059,0.0,60.31629542501059,0.972843474596945,0.0,0.972843474596945,60.31629542501059,0.972843474596945,100.0,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,0.0,0.0,5550.0,54479.0,8072.0,100.0,50.0,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,5,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.31629542501059,0.0,60.31629542501059,0.972843474596945,0.0,0.972843474596945,60.31629542501059,0.972843474596945,100.0,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,54479.0,8072.0,100.0,50.0,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,6,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.31629542501059,0.0,60.31629542501059,0.972843474596945,0.0,0.972843474596945,60.31629542501059,0.972843474596945,100.0,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,54479.0,8072.0,100.0,50.0,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,7,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.31629542501059,0.0,60.31629542501059,0.972843474596945,0.0,0.972843474596945,60.31629542501059,0.972843474596945,100.0,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,54479.0,8072.0,100.0,50.0,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,8,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.31629542501059,0.0,60.31629542501059,0.972843474596945,0.0,0.972843474596945,60.31629542501059,0.972843474596945,100.0,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,54479.0,8072.0,100.0,50.0,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,9,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.31629542501059,0.0,60.31629542501059,0.972843474596945,0.0,0.972843474596945,60.31629542501059,0.972843474596945,100.0,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,54479.0,8072.0,100.0,50.0,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,10,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.31629542501059,0.0,60.31629542501059,0.972843474596945,0.0,0.972843474596945,60.31629542501059,0.972843474596945,100.0,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,54479.0,8072.0,100.0,50.0,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -I -A \"weka.core.neighboursearch.CoverTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -B 1.3\"',-3080186098777067172,2.01902091513E7,560.0,63.0,63.0,0.0,0.0,100.0,0.0,0.0,1.0,0.041843468321325294,0.12567735798314444,8.653678968369396,25.52502082035719,61.61665898409516,4.823551319955385,56.793107664139775,0.9780422060967485,0.0765643066659585,0.90147789943079,56.79310766413972,0.9014778994307892,92.17167662206333,1.0,26.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.003,0.0,0.015625,0.0,15.625,93394.0,54386.0,8165.0,100.0,56.34920634920635,?,724.0,560.0,?,0.0
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -I -A \"weka.core.neighboursearch.CoverTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -B 1.3\"',-3080186098777067172,2.01902091513E7,560.0,63.0,63.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010021935383509649,0.048448747400894866,2.072643949699427,9.839921096160577,61.61665898409516,1.0449286000250455,60.571730384070115,0.9780422060967485,0.0165861682543658,0.9614560378423828,60.57173038407012,0.9614560378423829,98.30414596108699,1.0,26.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.002,0.0,0.0,0.0,0.0,93897.0,54386.0,8165.0,100.0,52.38095238095238,?,729.0,560.0,?,0.0
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -I -A \"weka.core.neighboursearch.CoverTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -B 1.3\"',-3080186098777067172,2.01902091513E7,560.0,63.0,61.0,2.0,0.0,96.82539682539682,3.1746031746031744,0.0,0.9345114345114345,0.0392523230405421,0.12603916847141394,8.117802275545742,25.598504384893467,61.61665898409516,4.732118133571613,56.88454085052355,0.9780422060967485,0.07511298624716846,0.9029292198495802,56.920772624812514,0.9035043273779764,92.3788689021669,0.9615384615384616,25.0,0.02702702702702703,1.0,0.972972972972973,36.0,0.038461538461538464,1.0,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9345114345114345,0.998960498960499,0.9985754985754985,0.9682539682539683,0.03374253374253375,0.9662574662574663,0.031746031746031744,0.9682539682539683,0.9682539682539683,0.9682539682539683,0.9345114345114345,0.998960498960499,0.9989943995791949,0.9672557172557172,0.9682539682539683,0.002,0.002,0.0,0.015625,0.0,15.625,93895.0,54386.0,8165.0,100.0,56.34920634920635,?,723.0,560.0,?,0.0
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -I -A \"weka.core.neighboursearch.CoverTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -B 1.3\"',-3080186098777067172,2.01902091513E7,561.0,62.0,60.0,2.0,0.0,96.7741935483871,3.225806451612903,0.0,0.932972972972973,0.02806732360539066,0.10834195289946058,5.823681850857553,22.085451300885804,60.31629542501059,3.3386310471636853,56.9776643778469,0.972843474596945,0.053848887857478794,0.9189945867394661,56.94930644393683,0.9185372007086585,94.41777888156305,0.96,24.0,0.02702702702702703,1.0,0.972972972972973,36.0,0.04,1.0,0.96,0.96,0.96,0.932972972972973,0.9989189189189189,0.9984615384615385,0.967741935483871,0.034768962510898,0.9652310374891019,0.03225806451612903,0.967741935483871,0.967741935483871,0.967741935483871,0.9329729729729731,0.9989189189189189,0.9989552043881417,0.9664864864864865,0.967741935483871,0.002,0.002,0.0,0.0,0.0,0.0,93508.0,54479.0,8072.0,100.0,54.83870967741935,?,722.0,561.0,?,0.0
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -I -A \"weka.core.neighboursearch.CoverTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -B 1.3\"',-3080186098777067172,2.01902091513E7,561.0,62.0,61.0,1.0,0.0,98.38709677419355,1.6129032258064515,0.0,0.9662676822633297,0.04780971305309835,0.14967771131401375,9.920025226365397,30.511724365180367,60.31629542501059,6.363101545840547,53.95319387917004,0.972843474596945,0.10263067009420238,0.8702128045027425,54.74959714394215,0.8830580184506798,90.77082197796888,0.96,24.0,0.0,0.0,1.0,37.0,0.04,1.0,1.0,0.96,0.9795918367346939,0.9668178950067398,0.9978378378378379,0.997037037037037,0.9838709677419355,0.023870967741935485,0.9761290322580645,0.016129032258064516,0.984295415959253,0.9838709677419355,0.9838139126618388,0.9668178950067398,0.997837837837838,0.9979563604351379,0.9831292517006802,0.9838709677419355,0.002,0.003,0.0,0.015625,0.0,15.625,93783.0,54479.0,8072.0,100.0,58.064516129032256,?,723.0,561.0,?,0.0
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -I -A \"weka.core.neighboursearch.CoverTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -B 1.3\"',-3080186098777067172,2.01902091513E7,561.0,62.0,58.0,4.0,0.0,93.54838709677419,6.451612903225806,0.0,0.862375138734739,0.065890496841312,0.19371320786545282,13.6716024653322,39.48833765827502,60.31629542501059,9.367065387946088,50.949230037064495,0.972843474596945,0.15108169980558206,0.8217617747913628,52.06074257152431,0.8396893963149082,86.31289803971772,0.84,21.0,0.0,0.0,1.0,37.0,0.16,4.0,1.0,0.84,0.9130434782608696,0.8706599683503341,0.9967567567567568,0.995437037037037,0.9354838709677419,0.09548387096774194,0.9045161290322581,0.06451612903225806,0.9417781274586939,0.9354838709677419,0.9343330815981588,0.8706599683503341,0.9967567567567568,0.9968970459293041,0.9308807134894093,0.9354838709677419,0.001,0.003,0.0,0.0,0.0,0.0,94012.0,54479.0,8072.0,100.0,56.45161290322581,?,730.0,561.0,?,0.0
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -I -A \"weka.core.neighboursearch.CoverTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -B 1.3\"',-3080186098777067172,2.01902091513E7,561.0,62.0,61.0,1.0,0.0,98.38709677419355,1.6129032258064515,0.0,0.9662676822633297,0.04381553198620806,0.13703854265297993,9.091273610596076,27.93523634298288,60.31629542501059,5.492505362132408,54.82379006287818,0.972843474596945,0.08858879616342594,0.884254678433519,55.28873704178762,0.891753823254639,91.66467643976314,0.96,24.0,0.0,0.0,1.0,37.0,0.04,1.0,1.0,0.96,0.9795918367346939,0.9668178950067398,1.0,1.0,0.9838709677419355,0.023870967741935485,0.9761290322580645,0.016129032258064516,0.984295415959253,0.9838709677419355,0.9838139126618388,0.9668178950067398,1.0,1.0,0.9831292517006802,0.9838709677419355,0.003,0.002,0.015625,0.0,15.625,0.0,93817.0,54479.0,8072.0,100.0,58.064516129032256,?,729.0,561.0,?,0.0
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -I -A \"weka.core.neighboursearch.CoverTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -B 1.3\"',-3080186098777067172,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01902490163195089,0.07992392094899764,3.9474720107286316,16.292450123480492,60.31629542501059,2.0913240491581258,58.22497137585246,0.972843474596945,0.03373103305093751,0.9391124415460075,58.224971375852576,0.9391124415460093,96.53273790370946,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.002,0.0,0.0,0.0,0.0,93600.0,54479.0,8072.0,100.0,53.225806451612904,?,726.0,561.0,?,0.0
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -I -A \"weka.core.neighboursearch.CoverTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -B 1.3\"',-3080186098777067172,2.01902091513E7,561.0,62.0,61.0,1.0,0.0,98.38709677419355,1.6129032258064515,0.0,0.9662676822633297,0.023134191544765637,0.10278169484309937,4.800107531721983,20.951995559709715,60.31629542501059,2.803995890451386,57.512299534559205,0.972843474596945,0.04522574016857074,0.9276177344283743,57.511563649930224,0.9276058653214553,95.34996014705943,0.96,24.0,0.0,0.0,1.0,37.0,0.04,1.0,1.0,0.96,0.9795918367346939,0.9668178950067398,1.0,1.0,0.9838709677419355,0.023870967741935485,0.9761290322580645,0.016129032258064516,0.984295415959253,0.9838709677419355,0.9838139126618388,0.9668178950067398,1.0,1.0,0.9831292517006802,0.9838709677419355,0.002,0.002,0.0,0.0,0.0,0.0,94050.0,54479.0,8072.0,100.0,52.41935483870968,?,732.0,561.0,?,0.0
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -I -A \"weka.core.neighboursearch.CoverTree -A \\\"weka.core.EuclideanDistance -R first-last\\\" -B 1.3\"',-3080186098777067172,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.009019466977248152,0.03825372958301428,1.8714469137955414,7.798003074274684,60.31629542501059,0.8829805371977066,59.433314887812884,0.972843474596945,0.014241621567704945,0.9586018530292401,59.43331488781297,0.9586018530292414,98.53608294246882,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.003,0.0,0.0,0.0,0.0,93661.0,54479.0,8072.0,100.0,53.225806451612904,?,725.0,561.0,?,0.0
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -num-decimal-places 3 -- -C 0.25 -M 2',-1178107808933117974,2.01902091513E7,560.0,63.0,63.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.61665898409516,0.0,61.61665898409516,0.9780422060967485,0.0,0.9780422060967485,61.61665898409516,0.9780422060967485,100.0,1.0,26.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,6809.0,54386.0,8165.0,100.0,50.0,?,?,?,?,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -num-decimal-places 3 -- -C 0.25 -M 2',-1178107808933117974,2.01902091513E7,560.0,63.0,63.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.61665898409516,0.0,61.61665898409516,0.9780422060967485,0.0,0.9780422060967485,61.61665898409516,0.9780422060967485,100.0,1.0,26.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,6809.0,54386.0,8165.0,100.0,50.0,?,?,?,?,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -num-decimal-places 3 -- -C 0.25 -M 2',-1178107808933117974,2.01902091513E7,560.0,63.0,63.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.61665898409516,0.0,61.61665898409516,0.9780422060967485,0.0,0.9780422060967485,61.61665898409516,0.9780422060967485,100.0,1.0,26.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,6809.0,54386.0,8165.0,100.0,50.0,?,?,?,?,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -num-decimal-places 3 -- -C 0.25 -M 2',-1178107808933117974,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.31629542501059,0.0,60.31629542501059,0.972843474596945,0.0,0.972843474596945,60.31629542501059,0.972843474596945,100.0,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,6809.0,54479.0,8072.0,100.0,50.0,?,?,?,?,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -num-decimal-places 3 -- -C 0.25 -M 2',-1178107808933117974,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.31629542501059,0.0,60.31629542501059,0.972843474596945,0.0,0.972843474596945,60.31629542501059,0.972843474596945,100.0,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,6809.0,54479.0,8072.0,100.0,50.0,?,?,?,?,?
70Tit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -num-decimal-places 3 -- -C 0.25 -M 2',-1178107808933117974,2.01902091513E7,561.0,62.0,62.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.31629542501059,0.0,60.31629542501059,0.972843474596945,0.0,0.972843474596945,60.31629542501059,0.972843474596945,100.0,1.0,25.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.0,0.0,0.0,6809.0,54479.0,8072.0,100.0,50.0,?,?,?,?,?
